smiles,ic50_nM,MW,LogP,HBD,HBA,Lipinski_violations,TPSA,RotBonds,CNS_violations
C=CC(=O)N1CCCC(n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,88.0,398.4700000000002,3.5782000000000016,1.0,5.0,0.0,89.93,3.0,0.0
Cc1nn(-c2ccc(F)cc2)c2c(Nc3ccc(F)c(Cl)c3)ncnc12,180.0,371.7780000000001,4.799120000000002,1.0,4.0,0.0,55.63,3.0,1.0
CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12,90.0,307.151,2.2072000000000003,2.0,3.0,0.0,65.85,1.0,0.0
Cc1n[nH]c2c1C(c1ccccc1Br)c1c(ncn(N)c1=N)O2,60.0,373.2140000000001,2.1562900000000003,3.0,5.0,0.0,105.60000000000001,1.0,1.0
Fc1cccc(COc2ccc(Nc3ncnc4sc5c(c34)CCCC5)cc2Cl)c1,200.0,439.9430000000003,6.685200000000004,1.0,5.0,1.0,47.04,5.0,1.0
Cc1ccc(/C=N/NC(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,200.0,426.54500000000013,5.347720000000004,2.0,5.0,1.0,66.38,7.0,1.0
C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,135.0,384.46500000000015,2.7242000000000006,1.0,7.0,0.0,85.17,5.0,0.0
C=CC(=O)N1CCC(Oc2nc(Nc3ccn(C)n3)nc3ccsc23)CC1,126.0,384.46500000000015,2.7242000000000006,1.0,7.0,0.0,85.17,5.0,0.0
CN(C)c1ccc(/C=N/NC(=O)Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)cc1,0.45,473.9640000000001,3.857000000000003,1.0,5.0,0.0,79.59,7.0,1.0
Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,180.0,355.463,4.055320000000003,1.0,4.0,0.0,57.84,4.0,1.0
CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,450.0,328.39700000000005,2.5422200000000004,2.0,4.0,0.0,75.5,3.0,0.0
CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,153.0,379.23900000000003,2.6062000000000003,2.0,4.0,0.0,75.5,2.0,0.0
Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,246.0,371.46600000000007,1.8069199999999999,2.0,6.0,0.0,84.89,4.0,1.0
NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,419.0,436.335,2.261,2.0,6.0,0.0,84.88999999999999,4.0,0.0
O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1Br,100000.0,327.181,3.8560000000000016,1.0,2.0,0.0,45.75,2.0,0.0
O=c1[nH]c2ccccc2nc1/C=C/c1ccccn1,100000.0,249.273,2.4885,1.0,3.0,0.0,58.64,2.0,0.0
Cn1c(=O)c(/C=C/c2ccccn2)nc2ccccc21,100000.0,263.3,2.498900000000001,0.0,3.0,0.0,47.78,2.0,0.0
O=c1c(/C=C/c2ccccc2Cl)nc2ccccc2n1Cc1ccccc1,100000.0,372.85500000000013,5.268600000000005,0.0,2.0,1.0,34.89,4.0,1.0
COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,957.0,311.13500000000005,1.7911999999999995,1.0,4.0,0.0,72.05,3.0,1.0
COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,1340.0,266.684,1.6821,1.0,4.0,0.0,72.05,3.0,1.0
O=C(Nc1nccs1)C(c1cc[nH]n1)N1Cc2ccccc2C1=O,938.0,339.3800000000001,2.202,2.0,5.0,0.0,90.97999999999999,4.0,1.0
Cc1[nH]nc(C(C(=O)Nc2nccs2)N2Cc3ccccc3C2=O)c1C,10000.0,367.43400000000014,2.8188400000000016,2.0,5.0,0.0,90.97999999999999,4.0,1.0
O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,23.0,379.4450000000001,2.6907000000000005,2.0,5.0,0.0,90.97999999999999,4.0,1.0
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O,16.0,379.4450000000001,2.621600000000001,1.0,5.0,0.0,80.12,4.0,0.0
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(Cl)cccc2C1=O,4.0,413.8900000000001,3.275000000000002,1.0,5.0,0.0,80.12,4.0,0.0
COc1cc(/C=C/S(=O)(=O)c2ccccc2)cc(OC)c1OC,7.85,334.39300000000014,3.157000000000002,0.0,5.0,0.0,61.83000000000001,6.0,0.0
O=C(Cc1csc2nc3ccccc3n12)Nc1cccc(O)c1,55000.0,323.37700000000007,3.4358000000000013,2.0,4.0,0.0,66.63000000000001,3.0,0.0
CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3.0,443.9580000000002,4.5141000000000036,1.0,7.0,0.0,70.07000000000001,7.0,1.0
O=C(Cc1cccs1)Nc1cccc(-c2ccc3nnc(-c4cccnc4)n3n2)c1,79.0,412.47800000000007,4.096000000000004,1.0,6.0,0.0,85.07000000000001,5.0,1.0
O=c1c2cccc(O)c2oc2cccc(O)c12,900.0,228.20299999999997,2.3574000000000006,2.0,4.0,0.0,70.67,0.0,0.0
COc1ccc(-c2cc(=O)cc(-c3ccc(OC)cc3)o2)cc1,0.15,308.333,3.9910000000000023,0.0,4.0,0.0,48.67,4.0,0.0
Brc1cccc(Nc2ncnc3c2[nH]c2ccccc23)c1,72.0,339.1960000000001,4.617200000000002,2.0,3.0,0.0,53.6,2.0,1.0
c1ccc2c(c1)[nH]c1c(NC3CCCCC3)ncnc12,10000.0,266.34799999999996,3.8557000000000015,2.0,3.0,0.0,53.6,2.0,0.0
CN(C)CCNc1ncnc2c1[nH]c1ccccc12,10000.0,255.32500000000002,2.0846,2.0,4.0,0.0,56.839999999999996,4.0,0.0
c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,460.0,274.327,3.723200000000001,2.0,3.0,0.0,53.6,3.0,0.0
O=C(CCCCn1cc(-c2ccc3ncnc(Nc4ccccc4F)c3c2)nn1)NO,10.3,421.4360000000001,3.4467000000000008,3.0,7.0,0.0,117.85000000000001,8.0,1.0
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12,4.9,398.5100000000001,4.9604200000000045,0.0,4.0,0.0,43.18,4.0,1.0
COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,2.3,372.47200000000004,4.644020000000004,0.0,4.0,0.0,43.18,5.0,1.0
CCOCCSc1nc(-c2ccccc2Cl)nn1CCOCC,86.7,355.8910000000002,3.763600000000003,0.0,5.0,0.0,49.17,10.0,1.0
NS(=O)(=O)c1ccc(NC(=O)c2ccccc2NC(=O)c2ccco2)cc1,31.2,385.40100000000007,2.4316000000000004,3.0,5.0,0.0,131.5,5.0,1.0
CC(C)(C)n1cc(-c2cncc3ccccc23)c2c(N)ncnc21,53.0,317.396,3.9837000000000025,1.0,4.0,0.0,69.62,1.0,0.0
O=C1c2cc(F)ccc2Nc2ccccc2N1Cc1ccccc1,52.0,318.351,4.729700000000003,1.0,2.0,0.0,32.34,2.0,1.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1,48.2,416.4850000000002,2.982000000000001,2.0,4.0,0.0,101.09,3.0,1.0
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,287.0,400.4820000000001,6.148000000000004,2.0,3.0,1.0,57.36,4.0,1.0
N#Cc1ccc(O)c(-c2nc(NCc3ncccn3)c3ccccc3n2)c1,1200.0,354.37300000000005,3.276180000000001,2.0,7.0,0.0,107.61,4.0,1.0
C=CC(=O)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC,0.54,408.2160000000001,4.9193000000000024,1.0,6.0,0.0,73.34,5.0,1.0
COc1cc2cnnc(N[C@H](C)c3ccccc3)c2cc1OC,10000.0,309.3690000000001,3.8201000000000027,1.0,5.0,0.0,56.27000000000001,5.0,0.0
COc1cc2cnnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,10000.0,359.42900000000014,4.973300000000004,1.0,5.0,0.0,56.27000000000001,5.0,1.0
COc1cc2cnnc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,10000.0,377.3660000000001,4.838900000000003,1.0,5.0,0.0,56.27000000000001,5.0,1.0
COc1cc2cnnc(N[C@H](C)c3ccccc3C)c2cc1OC,10000.0,323.39600000000013,4.128520000000003,1.0,5.0,0.0,56.27000000000001,5.0,1.0
COc1cc2cnnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2cc1OC,10000.0,391.39300000000014,5.147320000000004,1.0,5.0,1.0,56.27000000000001,5.0,1.0
CNCc1ccccc1-c1csc([C@@H](C)Nc2nncc3cc(OC)c(OC)cc23)c1,10000.0,434.56500000000017,5.268000000000004,2.0,7.0,1.0,68.30000000000001,8.0,1.0
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,10000.0,388.47500000000025,3.5230200000000016,1.0,7.0,0.0,86.96000000000001,4.0,0.0
COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O,1795.3,335.7220000000001,3.5857000000000014,3.0,6.0,0.0,87.50000000000001,3.0,0.0
Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,100000.0,375.78700000000026,3.953700000000003,1.0,6.0,0.0,65.50000000000001,0.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,100000.0,353.378,3.1698000000000013,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,100000.0,387.82300000000004,3.8232000000000017,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)ccc1N3,100000.0,387.82300000000004,3.8232000000000017,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)cc1N3,100000.0,387.82300000000004,3.8232000000000017,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,100000.0,405.81300000000005,3.9623000000000026,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,100000.0,365.43300000000005,4.713600000000003,1.0,6.0,0.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,100000.0,399.8780000000001,5.367000000000004,1.0,6.0,1.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3,100000.0,399.8780000000001,5.3670000000000035,1.0,6.0,1.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,100000.0,399.8780000000001,5.3670000000000035,1.0,6.0,1.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,100000.0,399.8780000000001,5.3670000000000035,1.0,6.0,1.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3,100000.0,417.8680000000001,5.5061000000000035,1.0,6.0,1.0,65.50000000000001,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3,100000.0,397.4310000000001,3.186400000000001,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1c(Cl)cccc1N3,100000.0,431.87600000000015,3.839800000000002,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(Cl)ccc1N3,100000.0,431.87600000000015,3.839800000000002,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3,100000.0,431.87600000000015,3.839800000000002,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,100000.0,431.87600000000015,3.839800000000002,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,100000.0,449.86600000000016,3.978900000000003,1.0,8.0,0.0,83.96000000000002,1.0,1.0
COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,100000.0,353.378,3.1698000000000013,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3,100000.0,387.823,3.8232000000000017,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1cc(Cl)cc(c1)N3,100000.0,387.82300000000004,3.8232000000000017,1.0,7.0,0.0,74.73000000000002,1.0,0.0
COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,100000.0,387.82300000000004,3.8232000000000026,1.0,7.0,0.0,74.73000000000002,1.0,0.0
Nc1ccc2ncnc(Nc3ccc4c(c3)CCC4)c2c1,251.3,276.343,3.444300000000002,2.0,4.0,0.0,63.83,2.0,0.0
Nc1ccc2ncnc(Nc3cccc4c3CCCC4)c2c1,164.8,290.37000000000006,3.8344000000000023,2.0,4.0,0.0,63.83,2.0,0.0
Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,1.6,286.3380000000001,4.108800000000002,2.0,4.0,0.0,63.83,2.0,1.0
CCn1c2ccccc2c2cc(Nc3ncnc4ccc(N)cc34)ccc21,10000.0,353.4290000000001,5.083400000000003,2.0,4.0,1.0,68.76,3.0,1.0
Nc1ccc2ncnc(Nc3ccc4ncccc4c3)c2c1,215.1,287.3260000000001,3.503800000000002,2.0,5.0,0.0,76.72,2.0,0.0
Nc1ccc2ncnc(Nc3ccc4[nH]ncc4c3)c2c1,2.98,276.30300000000005,2.831900000000001,3.0,5.0,0.0,92.51,2.0,1.0
Nc1ccc2ncnc(Nc3ccc4cn[nH]c4c3)c2c1,1000.0,276.30300000000005,2.831900000000001,3.0,5.0,0.0,92.50999999999999,2.0,1.0
CC(=O)N1CCc2cc(Nc3ncnc4ccc(N)cc34)ccc21,10000.0,319.3680000000001,2.8646000000000003,2.0,5.0,0.0,84.14,2.0,0.0
Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,0.65,275.31500000000005,3.4369000000000014,3.0,4.0,0.0,79.62,2.0,0.0
Nc1ccc2ncnc(Nc3ccc4cc[nH]c4c3)c2c1,183.7,275.31500000000005,3.4369000000000014,3.0,4.0,0.0,79.62,2.0,0.0
Nc1ccc2ncnc(Nc3cccc4[nH]ccc34)c2c1,1000.0,275.31500000000005,3.4369000000000014,3.0,4.0,0.0,79.62,2.0,0.0
Nc1ccc2ncnc(Nc3cccc4cc[nH]c34)c2c1,25.17,275.31500000000005,3.4369000000000014,3.0,4.0,0.0,79.62,2.0,0.0
Cn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,4020.0,289.34200000000004,3.447300000000001,2.0,4.0,0.0,68.76,2.0,0.0
CCCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,358.3,317.396,4.320300000000002,2.0,4.0,0.0,68.76,4.0,1.0
C=CCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,351.9,315.38000000000005,4.096300000000002,2.0,4.0,0.0,68.76,4.0,1.0
Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,3.01,383.4300000000001,5.097700000000002,2.0,4.0,1.0,68.75999999999999,4.0,1.0
Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(Cl)c4)c3)c2c1,8.38,399.88500000000016,5.612000000000003,2.0,4.0,1.0,68.75999999999999,4.0,1.0
Cc1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,255.0,289.34200000000004,3.7453200000000004,3.0,4.0,0.0,79.62,2.0,0.0
CC(C)(C)c1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,1000.0,331.423,4.734400000000002,3.0,4.0,0.0,79.62,2.0,1.0
CCOC(=O)c1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,1000.0,347.37800000000004,3.613600000000001,3.0,6.0,0.0,105.91999999999999,4.0,1.0
Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,0.74,354.2110000000001,4.199400000000002,3.0,4.0,0.0,79.62,2.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,13.7,329.36300000000006,3.9792000000000014,3.0,4.0,0.0,82.69999999999999,4.0,0.0
O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,5.8,379.8510000000001,4.8122000000000025,3.0,4.0,0.0,82.69999999999999,6.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,1.1,437.4780000000001,5.640000000000003,2.0,4.0,1.0,71.84,6.0,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,0.38,408.25900000000007,4.7417000000000025,3.0,4.0,0.0,82.69999999999999,4.0,1.0
O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,0.72,444.72000000000014,5.184600000000002,3.0,4.0,1.0,82.69999999999999,5.0,1.0
CCC(=O)Nc1cccc(-c2c(-c3ccccc3)[nH]c3ncnc(OC)c23)c1,1203.0,372.4280000000001,4.649000000000004,2.0,4.0,0.0,79.9,5.0,1.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1,916.0,448.50100000000015,6.359700000000005,3.0,4.0,1.0,73.83000000000001,4.0,1.0
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,2.0,278.355,3.9528200000000027,0.0,2.0,0.0,34.89,2.0,0.0
N#Cc1c(NC(=O)CNc2n[nH]c3ncccc23)sc2c1CCCC2,0.47,352.42300000000023,2.8204800000000008,3.0,6.0,0.0,106.49,4.0,1.0
C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cccc1c2,39.6,437.54700000000014,5.934900000000005,1.0,4.0,1.0,63.050000000000004,1.0,1.0
COc1nc2ccccc2cc1-c1nc2c(cnn2-c2ccc(Br)cc2)c(=O)[nH]1,5827.0,448.2800000000001,4.095100000000002,1.0,5.0,0.0,85.69,3.0,1.0
Fc1ccc(C2=Nc3ccc(F)cc3CN2/N=C\c2ccccc2)cc1,75.2,347.36800000000005,4.892800000000004,0.0,3.0,0.0,27.96,3.0,1.0
O=C(/C=C/c1ccc(F)cc1)c1cc(Br)cc2cc(-c3ccccc3)oc12,90.0,421.26500000000016,6.8975000000000035,0.0,2.0,1.0,30.21,4.0,1.0
C=CC(=O)Nc1ccc2ncc(NC(=O)Nc3ccccc3)nc2c1,25.0,333.35100000000006,3.3983000000000008,3.0,4.0,0.0,96.01,4.0,1.0
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,0.81,418.49700000000036,3.464400000000002,1.0,7.0,0.0,68.74000000000001,8.0,0.0
O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2C2CC2)o1,102.0,440.89000000000027,5.633500000000004,0.0,5.0,1.0,73.81,4.0,1.0
COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)o2)cc1,21.0,430.8510000000002,4.764700000000003,0.0,6.0,0.0,83.04,4.0,1.0
COc1ccc2nc(Cl)c(/C=C/C(=O)c3ccc(C)cc3)cc2c1,37.07,337.8060000000001,5.101320000000004,0.0,3.0,1.0,39.19,4.0,1.0
Fc1ccc(Nc2ncnc3ccc4c(c23)OCCN4)cc1Cl,87.27,330.75,3.970200000000001,2.0,5.0,0.0,59.07000000000001,2.0,0.0
Brc1cccc(Nc2ncnc3ccc4c(c23)OCCN4)c1,120.5,357.2110000000002,3.940200000000001,2.0,5.0,0.0,59.07000000000001,2.0,0.0
FC(F)(F)c1cccc(Nc2ncnc3ccc4c(c23)OCCN4)c1,937.7,346.3120000000001,4.196500000000001,2.0,5.0,0.0,59.07000000000001,2.0,1.0
CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(F)c(Cl)c3)c21,47.22,372.7870000000001,3.911200000000002,1.0,5.0,0.0,67.35000000000001,2.0,0.0
CC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(Br)c3)c21,45.6,399.2480000000001,3.8812000000000024,1.0,5.0,0.0,67.35000000000001,2.0,0.0
CC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(C(F)(F)F)c3)c21,534.0,388.3490000000001,4.137500000000002,1.0,5.0,0.0,67.35000000000001,2.0,1.0
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(F)c(Cl)c3)c21,70.61,386.81400000000014,4.301300000000003,1.0,5.0,0.0,67.35000000000001,3.0,1.0
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(Br)c3)c21,70.28,413.2750000000001,4.271300000000003,1.0,5.0,0.0,67.35000000000001,3.0,1.0
CCC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(C(F)(F)F)c3)c21,837.8,402.3760000000001,4.527600000000003,1.0,5.0,0.0,67.35000000000001,3.0,1.0
CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4ccc(F)c(Cl)c4)c32)CC1,25.69,484.96300000000014,3.5288000000000013,1.0,7.0,0.0,73.83,5.0,1.0
CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4cccc(Br)c4)c32)CC1,40.7,511.42400000000015,3.498800000000001,1.0,7.0,1.0,73.83,5.0,1.0
CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4cccc(C(F)(F)F)c4)c32)CC1,148.4,500.52500000000015,3.7551000000000014,1.0,7.0,1.0,73.83,5.0,1.0
COCCOc1cc2ncnc(Nc3cccc(Cl)c3)c2c2c1OC(COC)CO2,10.29,431.8760000000003,3.8382000000000023,1.0,8.0,0.0,83.96000000000001,8.0,1.0
C=CC(=O)N1CCc2ccc(N3C(=O)CCc4cnc5ccc(-c6cnn(C)c6)cc5c43)cc21,4310.0,449.5140000000002,4.3213000000000035,0.0,4.0,0.0,71.33000000000001,3.0,1.0
O=c1[nH]c(/C=C/c2cccc(F)c2)nc2ccccc12,10000.0,266.275,3.2326000000000015,1.0,2.0,0.0,45.75,2.0,0.0
C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,1.1,396.4540000000002,3.3164000000000007,2.0,5.0,0.0,98.72,3.0,1.0
COc1cccc(-c2cn(-c3ccc(CCN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1,150.0,443.55100000000016,3.677500000000002,2.0,6.0,0.0,89.42999999999999,6.0,0.0
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1n1ccc2cnc3[nH]ccc3c21,1000.0,321.38400000000007,2.8407800000000005,1.0,3.0,0.0,77.71000000000001,2.0,0.0
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1n1ccc2cnc3[nH]cc(C#N)c3c21,1000.0,346.3940000000001,2.71246,1.0,4.0,0.0,101.5,2.0,1.0
COc1cc(C(=NC#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC,20.0,379.4410000000002,4.154380000000004,0.0,7.0,0.0,76.73,6.0,1.0
COc1cc(C(=O)c2csc(-c3ccc4[nH]ccc4c3)n2)cc(OC)c1OC,8.0,394.45200000000017,4.548200000000004,1.0,6.0,0.0,73.44000000000001,6.0,1.0
FC(F)(F)c1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,5480.0,416.2550000000001,6.581700000000002,1.0,4.0,1.0,37.28,4.0,1.0
CC(C)=NNc1nc(-c2ccc(Cl)cc2)cs1,2000.0,265.769,4.271200000000002,1.0,4.0,0.0,37.28,3.0,1.0
CCOC(=O)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,10100.0,341.8450000000001,3.7821000000000025,2.0,5.0,0.0,63.25,4.0,0.0
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,373.0,373.41200000000015,5.182900000000004,1.0,6.0,1.0,65.50000000000001,6.0,1.0
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,2458.0,421.54500000000024,3.3555600000000023,2.0,4.0,0.0,93.25,4.0,1.0
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccoc5c4)nn32)CC1,271.0,449.51100000000025,3.185100000000002,2.0,6.0,0.0,115.62,5.0,1.0
C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1,5900.0,427.5040000000002,4.531800000000003,1.0,4.0,0.0,85.52,6.0,1.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,500.0,439.39300000000014,5.185500000000004,2.0,5.0,1.0,84.34,5.0,1.0
COc1cc2ncnc(NCCOc3ccccc3F)c2cc1OC,44.0,343.3580000000001,3.277000000000002,1.0,6.0,0.0,65.50000000000001,7.0,0.0
CCC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,5000.0,420.4730000000002,2.0089,1.0,7.0,0.0,108.39,4.0,1.0
C=CC(=O)N1CCC(n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,1.2,384.4430000000002,3.1881000000000004,1.0,5.0,0.0,89.93,3.0,0.0
C=CC(=O)N1CC[C@@H](n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,0.4,384.4430000000002,3.1881000000000004,1.0,5.0,0.0,89.93,3.0,0.0
C=CC(=O)N1CC[C@H](n2cc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,111.0,384.4430000000002,3.1881000000000004,1.0,5.0,0.0,89.93,3.0,0.0
C=CC(=O)N1CC[C@@H](n2nc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,5.4,385.4310000000002,2.5831,1.0,6.0,0.0,102.82000000000001,3.0,1.0
C=CC(=O)N1CC[C@H](n2nc(-c3cnc4ccccc4c3)c3c(N)ncnc32)C1,741.0,385.4310000000002,2.5831,1.0,6.0,0.0,102.82000000000001,3.0,1.0
C=CC(=O)N1CC[C@H](n2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,5000.0,394.4350000000002,2.0520999999999994,1.0,7.0,0.0,108.39,5.0,1.0
C=CC(=O)N1CC[C@H](n2nc(CCc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,5000.0,422.4890000000002,2.1703,1.0,7.0,0.0,108.39,7.0,1.0
COc1cc(/C=C2\CC(C)c3ccccc3\C2=N\O)c(Br)c(OC)c1OC,3200.0,432.31400000000014,5.244000000000004,1.0,5.0,1.0,60.28,4.0,1.0
COc1cc(/C=C2\CCc3c(O)cccc3\C2=N\O)c(Br)c(OC)c1OC,4600.0,434.2860000000002,4.388600000000003,2.0,6.0,0.0,80.51,4.0,1.0
